,age,job,marital,education,default,balance,housing,loan,contact,day,month,previous,poutcome,y
32129,48,blue-collar,married,secondary,no,1738.0,yes,no,cellular,15,apr,0,unknown,no
32130,36,technician,married,tertiary,no,543.0,yes,no,cellular,15,apr,0,unknown,no
32131,57,blue-collar,married,primary,no,12048.0,yes,no,cellular,15,apr,0,unknown,no
32132,53,self-employed,divorced,secondary,no,8112.0,yes,yes,cellular,15,apr,1,failure,no
32133,33,management,married,tertiary,no,4020.0,yes,yes,cellular,15,apr,0,unknown,no
32134,26,technician,married,secondary,no,744.0,no,no,cellular,15,apr,0,unknown,no
32135,36,self-employed,married,tertiary,no,11387.0,no,no,cellular,15,apr,0,unknown,no
32136,32,technician,married,secondary,no,-292.0,yes,yes,cellular,15,apr,1,failure,no
32137,33,blue-collar,married,secondary,no,215.0,no,no,cellular,15,apr,0,unknown,no
32138,47,unemployed,divorced,secondary,yes,342.0,yes,no,cellular,15,apr,0,unknown,no
32139,31,blue-collar,married,secondary,no,1131.0,yes,yes,cellular,15,apr,6,failure,no
32140,36,management,married,secondary,no,1160.0,yes,no,cellular,15,apr,3,failure,no
32141,38,administrative,married,tertiary,no,293.0,no,no,cellular,15,apr,0,unknown,no
32142,34,services,single,secondary,no,194.0,yes,yes,cellular,15,apr,2,other,no
32143,33,administrative,married,secondary,no,855.0,no,no,cellular,15,apr,0,unknown,yes
32144,58,self-employed,married,tertiary,no,1636.0,no,no,cellular,15,apr,0,unknown,no
32145,61,management,married,tertiary,no,0.0,yes,no,cellular,15,apr,0,unknown,no
32146,57,services,married,primary,no,491.0,yes,no,cellular,15,apr,0,unknown,yes
32147,50,self-employed,married,tertiary,no,202.0,yes,no,cellular,15,apr,4,failure,no
32148,62,blue-collar,married,secondary,no,180.0,no,no,cellular,15,apr,0,unknown,yes
32149,41,blue-collar,married,secondary,no,217.0,yes,no,cellular,15,apr,1,failure,no
32150,32,services,single,secondary,no,133.0,no,no,cellular,15,apr,0,unknown,yes
32151,34,management,married,tertiary,no,0.0,no,no,cellular,15,apr,0,unknown,no
32152,28,management,married,secondary,no,152.0,yes,no,cellular,15,apr,0,unknown,no
32153,33,management,married,tertiary,no,2173.0,yes,no,cellular,15,apr,0,unknown,no
32154,39,blue-collar,single,secondary,no,649.0,yes,no,cellular,15,apr,0,unknown,yes
32155,70,retired,married,unknown,no,853.0,no,no,cellular,15,apr,0,unknown,no
32156,29,management,married,tertiary,no,5698.0,no,no,cellular,15,apr,1,failure,no
32157,41,blue-collar,married,secondary,no,2689.0,yes,no,cellular,15,apr,0,unknown,yes
32158,38,blue-collar,divorced,secondary,no,1344.0,yes,no,cellular,15,apr,0,unknown,no
32159,44,management,single,tertiary,no,897.0,yes,yes,cellular,15,apr,0,unknown,no
32160,38,technician,single,secondary,no,8381.0,no,no,cellular,15,apr,1,failure,no
32161,31,services,single,secondary,no,205.0,yes,no,cellular,15,apr,0,unknown,no
32162,76,housemaid,divorced,primary,no,1411.0,no,no,telephone,15,apr,0,unknown,yes
32163,36,administrative,single,secondary,no,11174.0,yes,no,cellular,15,apr,0,unknown,yes
32164,58,blue-collar,single,secondary,no,3612.0,yes,no,cellular,15,apr,0,unknown,no
32165,58,retired,divorced,primary,no,2745.0,no,yes,cellular,15,apr,0,unknown,no
32166,53,housemaid,married,primary,no,2581.0,no,no,cellular,15,apr,0,unknown,no
32167,44,blue-collar,single,secondary,no,0.0,yes,no,cellular,15,apr,0,unknown,no
32168,47,housemaid,married,tertiary,no,2290.0,no,no,cellular,15,apr,0,unknown,no
32169,27,technician,single,secondary,no,439.0,yes,no,cellular,15,apr,0,unknown,yes
32170,54,blue-collar,divorced,primary,no,2656.0,yes,no,cellular,15,apr,2,success,no
32171,19,student,single,secondary,no,626.0,no,no,telephone,15,apr,0,unknown,no
32172,59,blue-collar,married,primary,no,3302.0,no,no,telephone,15,apr,0,unknown,no
32173,32,management,single,tertiary,no,3981.0,yes,no,cellular,15,apr,1,failure,no
32174,42,administrative,divorced,secondary,no,2397.0,yes,no,cellular,15,apr,2,failure,no
32175,32,blue-collar,married,primary,no,388.0,yes,no,cellular,15,apr,0,unknown,no
32176,31,administrative,single,secondary,no,430.0,yes,no,cellular,15,apr,0,unknown,no
32177,50,services,married,secondary,no,254.0,yes,no,cellular,15,apr,1,failure,no
32178,27,blue-collar,single,secondary,no,484.0,yes,no,cellular,15,apr,0,unknown,no
32179,31,management,single,tertiary,no,0.0,yes,no,cellular,15,apr,0,unknown,no
32180,44,blue-collar,married,primary,no,4581.0,yes,no,cellular,15,apr,2,failure,no
32181,38,management,single,tertiary,no,6158.0,yes,no,cellular,15,apr,9,failure,yes
32182,35,blue-collar,married,secondary,no,444.0,yes,no,cellular,15,apr,0,unknown,no
32183,32,housemaid,divorced,secondary,no,-613.0,yes,no,cellular,15,apr,0,unknown,no
32184,37,blue-collar,single,tertiary,no,3649.0,yes,no,cellular,15,apr,4,failure,no
32185,69,retired,married,secondary,no,21446.0,no,no,telephone,15,apr,0,unknown,no
32186,40,technician,married,tertiary,no,677.0,yes,no,cellular,15,apr,0,unknown,no
32187,30,unemployed,single,tertiary,no,1683.0,no,no,cellular,15,apr,0,unknown,no
32188,31,services,married,secondary,no,407.0,yes,no,cellular,15,apr,0,unknown,no
32189,34,technician,single,secondary,no,2660.0,yes,no,cellular,15,apr,1,failure,no
32190,40,administrative,single,secondary,no,985.0,yes,no,cellular,15,apr,5,other,no
32191,34,technician,single,tertiary,no,1393.0,yes,no,cellular,15,apr,3,success,no
32192,37,management,single,tertiary,no,876.0,yes,no,cellular,15,apr,2,failure,no
32193,30,blue-collar,married,primary,no,837.0,yes,no,cellular,15,apr,0,unknown,no
32194,56,blue-collar,married,primary,no,3498.0,no,no,cellular,15,apr,0,unknown,yes
32195,31,management,single,secondary,no,2317.0,no,no,cellular,16,apr,0,unknown,no
32196,51,unemployed,married,tertiary,no,1801.0,no,no,cellular,16,apr,0,unknown,yes
32197,39,management,married,tertiary,no,937.0,no,no,cellular,16,apr,0,unknown,yes
32198,35,management,divorced,tertiary,no,26.0,no,no,cellular,16,apr,0,unknown,yes
32199,52,blue-collar,married,primary,no,281.0,yes,no,cellular,16,apr,3,other,no
32200,59,management,divorced,tertiary,no,893.0,yes,no,cellular,16,apr,0,unknown,no
32201,32,blue-collar,married,secondary,yes,-53.0,yes,no,cellular,16,apr,1,other,yes
32202,51,housemaid,married,unknown,no,2337.0,yes,no,cellular,16,apr,3,other,yes
32203,33,services,married,secondary,no,1397.0,yes,no,cellular,16,apr,3,failure,no
32204,37,technician,married,secondary,no,1762.0,no,no,cellular,16,apr,0,unknown,yes
32205,39,technician,married,secondary,no,0.0,yes,no,cellular,16,apr,1,failure,no
32206,72,retired,married,secondary,no,4269.0,no,no,telephone,16,apr,0,unknown,no
32207,32,blue-collar,single,secondary,no,760.0,yes,no,cellular,16,apr,2,other,no
32208,36,blue-collar,married,primary,no,453.0,yes,no,cellular,16,apr,2,failure,no
32209,32,self-employed,single,secondary,no,202.0,yes,no,cellular,16,apr,1,failure,no
32210,29,blue-collar,single,secondary,no,1232.0,yes,no,cellular,16,apr,2,failure,no
32211,42,technician,divorced,secondary,no,2189.0,no,no,cellular,16,apr,2,other,no
32212,33,housemaid,single,tertiary,no,23663.0,yes,no,cellular,16,apr,2,failure,no
32213,67,retired,married,primary,no,2301.0,no,no,cellular,16,apr,0,unknown,no
32214,40,technician,married,secondary,no,158.0,yes,no,cellular,16,apr,0,unknown,no
32215,35,management,single,tertiary,no,1350.0,yes,no,cellular,16,apr,1,failure,no
32216,43,blue-collar,single,secondary,no,1306.0,yes,no,cellular,16,apr,1,failure,no
32217,32,technician,single,secondary,no,309.0,yes,yes,cellular,16,apr,3,failure,no
32218,29,administrative,divorced,secondary,no,589.0,yes,no,telephone,16,apr,1,other,no
32219,31,blue-collar,married,secondary,no,382.0,yes,no,cellular,16,apr,0,unknown,no
32220,41,administrative,married,secondary,no,1597.0,yes,no,cellular,16,apr,1,failure,no
32221,49,blue-collar,divorced,secondary,no,-464.0,yes,no,cellular,16,apr,0,unknown,no
32222,57,blue-collar,divorced,primary,no,5041.0,yes,no,cellular,16,apr,1,failure,no
32223,34,technician,single,secondary,no,486.0,yes,no,cellular,16,apr,2,failure,no
32224,43,blue-collar,married,primary,no,985.0,yes,no,cellular,16,apr,0,unknown,no
32225,42,blue-collar,married,unknown,no,665.0,yes,no,cellular,16,apr,3,failure,no
32226,28,management,married,tertiary,no,577.0,yes,no,cellular,16,apr,0,unknown,no
32227,46,blue-collar,married,secondary,no,624.0,yes,no,cellular,16,apr,0,unknown,no
32228,33,self-employed,married,tertiary,no,666.0,yes,no,cellular,16,apr,0,unknown,no
32229,39,blue-collar,married,primary,no,467.0,yes,no,cellular,16,apr,1,failure,no
32230,29,blue-collar,single,secondary,no,2553.0,yes,no,cellular,16,apr,0,unknown,no
32231,39,management,married,tertiary,no,63.0,yes,no,cellular,16,apr,1,failure,no
32232,33,management,single,secondary,no,-665.0,yes,yes,cellular,16,apr,1,failure,no
32233,34,technician,married,tertiary,no,352.0,yes,no,cellular,16,apr,1,other,no
32234,28,blue-collar,married,primary,no,5542.0,yes,no,cellular,16,apr,0,unknown,no
32235,52,administrative,married,secondary,no,979.0,yes,no,cellular,16,apr,1,other,no
32236,31,technician,single,tertiary,no,2530.0,yes,no,cellular,16,apr,1,failure,no
32237,37,management,single,tertiary,no,-670.0,yes,no,cellular,16,apr,0,unknown,no
32238,33,blue-collar,married,primary,no,1209.0,yes,no,cellular,16,apr,0,unknown,no
32239,42,blue-collar,married,primary,no,244.0,yes,no,cellular,16,apr,0,unknown,no
32240,37,services,married,secondary,no,345.0,yes,yes,cellular,16,apr,1,failure,no
32241,36,management,single,tertiary,no,937.0,yes,no,cellular,16,apr,0,unknown,no
32242,36,blue-collar,divorced,secondary,no,3102.0,yes,no,cellular,16,apr,1,failure,no
32243,54,blue-collar,married,primary,no,2110.0,yes,no,cellular,16,apr,0,unknown,no
32244,29,blue-collar,single,secondary,no,13654.0,yes,yes,cellular,16,apr,0,unknown,no
32245,58,blue-collar,married,secondary,no,8195.0,yes,no,cellular,16,apr,2,failure,no
32246,38,administrative,married,secondary,no,1933.0,yes,no,cellular,16,apr,0,unknown,no
32247,33,blue-collar,married,primary,no,359.0,yes,yes,cellular,16,apr,1,failure,no
32248,52,entrepreneur,single,tertiary,no,3469.0,yes,no,cellular,16,apr,1,success,yes
32249,50,blue-collar,married,secondary,no,825.0,yes,no,cellular,16,apr,1,failure,no
32250,39,management,divorced,tertiary,no,267.0,yes,yes,cellular,16,apr,0,unknown,no
32251,35,services,single,secondary,no,1063.0,yes,yes,cellular,16,apr,0,unknown,no
32252,23,blue-collar,married,primary,no,1158.0,yes,no,cellular,16,apr,0,unknown,no
32253,38,blue-collar,married,primary,no,290.0,yes,no,cellular,16,apr,0,unknown,no
32254,30,management,single,tertiary,no,726.0,yes,no,cellular,16,apr,3,failure,no
32255,47,technician,married,secondary,no,-54.0,yes,no,cellular,16,apr,0,unknown,no
32256,26,blue-collar,single,secondary,no,2669.0,yes,no,cellular,16,apr,0,unknown,no
32257,33,blue-collar,single,secondary,no,778.0,yes,no,cellular,16,apr,0,unknown,no
32258,31,blue-collar,married,secondary,no,1981.0,yes,no,cellular,16,apr,2,failure,no
32259,37,management,single,secondary,no,8311.0,yes,no,cellular,16,apr,0,unknown,no
32260,35,administrative,single,secondary,no,-101.0,yes,no,cellular,16,apr,1,other,no
32261,38,services,divorced,secondary,no,904.0,yes,no,cellular,16,apr,1,failure,no
32262,39,blue-collar,married,tertiary,no,200.0,yes,no,cellular,16,apr,0,unknown,no
32263,24,blue-collar,single,secondary,no,525.0,yes,no,cellular,16,apr,1,failure,no
32264,37,technician,divorced,tertiary,no,1762.0,yes,no,cellular,16,apr,1,failure,no
32265,39,services,divorced,secondary,no,1957.0,yes,yes,cellular,16,apr,1,failure,no
32266,31,management,single,tertiary,no,816.0,yes,no,cellular,16,apr,0,unknown,no
32267,20,blue-collar,single,secondary,no,423.0,yes,no,cellular,16,apr,0,unknown,yes
32268,31,services,divorced,secondary,no,81.0,yes,no,cellular,16,apr,0,unknown,no
32269,33,management,married,tertiary,no,322.0,yes,no,cellular,16,apr,0,unknown,no
32270,28,services,single,secondary,no,94.0,yes,no,cellular,16,apr,0,unknown,no
32271,36,management,married,tertiary,no,2687.0,no,no,cellular,16,apr,0,unknown,no
32272,56,blue-collar,single,secondary,no,6483.0,yes,no,cellular,16,apr,0,unknown,no
32273,28,administrative,married,unknown,no,-1.0,yes,no,cellular,16,apr,0,unknown,no
32274,43,blue-collar,married,unknown,no,1123.0,yes,no,cellular,16,apr,3,failure,no
32275,35,technician,married,secondary,no,545.0,yes,no,cellular,16,apr,4,failure,yes
32276,25,blue-collar,single,unknown,no,431.0,yes,no,cellular,16,apr,12,failure,no
32277,29,technician,single,secondary,no,525.0,yes,no,cellular,16,apr,0,unknown,no
32278,47,administrative,married,secondary,no,3480.0,no,no,cellular,16,apr,0,unknown,yes
32279,39,management,divorced,secondary,no,-17.0,no,no,cellular,16,apr,4,failure,no
32280,51,blue-collar,married,secondary,no,2964.0,yes,no,cellular,16,apr,0,unknown,no
32281,48,technician,married,tertiary,no,-251.0,no,no,cellular,16,apr,0,unknown,no
32282,37,management,single,unknown,no,504.0,yes,no,cellular,16,apr,0,unknown,no
32283,31,technician,married,secondary,no,183.0,no,no,cellular,16,apr,0,unknown,yes
32284,40,services,single,secondary,no,2284.0,yes,no,telephone,16,apr,0,unknown,no
32285,51,management,single,tertiary,no,2523.0,yes,no,cellular,16,apr,0,unknown,no
32286,29,blue-collar,married,primary,no,10045.0,yes,no,cellular,16,apr,4,failure,no
32287,47,blue-collar,married,secondary,no,327.0,yes,no,cellular,16,apr,0,unknown,no
32288,37,management,married,tertiary,no,1300.0,yes,no,cellular,16,apr,0,unknown,no
32289,46,blue-collar,single,primary,no,96.0,yes,no,cellular,16,apr,1,failure,no
32290,25,management,single,tertiary,no,3.0,yes,yes,cellular,16,apr,0,unknown,yes
32291,32,administrative,married,secondary,no,1078.0,yes,no,cellular,16,apr,0,unknown,no
32292,34,management,single,unknown,no,1534.0,yes,no,cellular,16,apr,7,other,no
32293,30,unemployed,single,secondary,no,0.0,yes,no,cellular,16,apr,0,unknown,no
32294,54,housemaid,married,secondary,no,736.0,yes,no,cellular,16,apr,1,failure,no
32295,33,self-employed,single,tertiary,no,1354.0,yes,no,cellular,16,apr,2,failure,no
32296,40,blue-collar,married,primary,no,887.0,yes,no,cellular,16,apr,0,unknown,no
32297,33,unemployed,married,tertiary,no,302.0,yes,yes,cellular,16,apr,0,unknown,no
32298,49,services,married,secondary,no,2416.0,yes,no,cellular,16,apr,0,unknown,yes
32299,35,management,divorced,tertiary,no,3751.0,yes,no,cellular,16,apr,0,unknown,no
32300,24,student,married,unknown,no,146.0,no,no,cellular,16,apr,0,unknown,no
32301,37,unemployed,divorced,tertiary,no,1592.0,yes,no,cellular,16,apr,0,unknown,no
32302,35,blue-collar,married,secondary,no,485.0,yes,no,cellular,16,apr,0,unknown,no
32303,54,blue-collar,married,secondary,no,0.0,no,no,telephone,16,apr,1,failure,no
32304,39,management,married,tertiary,no,691.0,yes,yes,cellular,16,apr,1,failure,no
32305,51,entrepreneur,married,secondary,no,0.0,yes,yes,cellular,16,apr,1,failure,no
32306,36,blue-collar,married,secondary,no,2774.0,yes,no,cellular,16,apr,0,unknown,no
32307,30,management,single,tertiary,no,424.0,no,no,cellular,16,apr,0,unknown,yes
32308,37,technician,married,secondary,no,952.0,yes,no,cellular,16,apr,0,unknown,no
32309,55,management,single,unknown,no,111.0,no,no,cellular,16,apr,0,unknown,no
32310,30,administrative,married,primary,no,9.0,yes,yes,cellular,16,apr,0,unknown,no
32311,35,blue-collar,single,secondary,no,0.0,yes,no,cellular,16,apr,4,other,yes
32312,57,administrative,divorced,primary,no,207.0,yes,no,cellular,16,apr,4,failure,no
32313,47,entrepreneur,married,secondary,no,1375.0,yes,no,telephone,16,apr,7,failure,no
32314,44,management,married,primary,no,294.0,no,no,cellular,16,apr,0,unknown,yes
32315,38,technician,married,tertiary,no,1004.0,yes,no,cellular,16,apr,0,unknown,no
32316,36,administrative,single,secondary,no,1414.0,yes,no,cellular,16,apr,0,unknown,no
32317,48,services,married,secondary,no,543.0,yes,no,cellular,16,apr,1,failure,no
32318,41,blue-collar,married,primary,no,795.0,yes,yes,cellular,16,apr,0,unknown,no
32319,46,services,married,secondary,no,1550.0,yes,no,cellular,16,apr,8,failure,no
32320,35,management,single,tertiary,no,824.0,yes,no,cellular,16,apr,0,unknown,no
32321,45,management,divorced,secondary,no,1144.0,yes,no,cellular,16,apr,0,unknown,no
32322,38,blue-collar,married,primary,no,1576.0,yes,no,cellular,16,apr,2,other,no
32323,74,retired,married,secondary,no,3771.0,no,no,telephone,16,apr,0,unknown,no
32324,33,management,married,tertiary,no,2441.0,yes,yes,cellular,16,apr,1,failure,no
32325,34,management,married,tertiary,no,934.0,yes,no,cellular,16,apr,0,unknown,no
32326,42,blue-collar,married,secondary,no,1598.0,yes,yes,cellular,16,apr,0,unknown,yes
32327,30,blue-collar,single,secondary,no,445.0,yes,no,cellular,16,apr,2,failure,no
32328,31,administrative,single,secondary,no,68.0,yes,no,cellular,16,apr,0,unknown,no
32329,40,self-employed,married,secondary,no,31.0,yes,no,cellular,16,apr,6,failure,no
32330,32,blue-collar,single,primary,no,528.0,yes,no,cellular,16,apr,1,failure,no
32331,31,blue-collar,single,secondary,no,1205.0,yes,no,cellular,16,apr,2,other,no
32332,36,management,married,tertiary,no,753.0,no,no,cellular,16,apr,0,unknown,no
32333,29,administrative,married,secondary,no,2121.0,no,no,cellular,16,apr,2,other,no
32334,48,blue-collar,married,secondary,no,741.0,yes,no,cellular,16,apr,0,unknown,no
32335,27,blue-collar,married,secondary,no,2171.0,yes,no,cellular,16,apr,1,other,no
32336,38,technician,divorced,secondary,no,0.0,yes,no,cellular,16,apr,0,unknown,no
32337,31,blue-collar,single,secondary,no,770.0,yes,no,cellular,16,apr,0,unknown,no
32338,28,administrative,married,secondary,no,1428.0,yes,no,cellular,16,apr,0,unknown,no
32339,30,administrative,married,tertiary,no,26.0,yes,no,cellular,16,apr,1,failure,no
32340,29,management,single,tertiary,no,268.0,no,no,cellular,16,apr,0,unknown,yes
32341,35,blue-collar,married,primary,no,4319.0,no,no,cellular,16,apr,0,unknown,no
32342,37,management,married,tertiary,no,26.0,no,no,cellular,16,apr,0,unknown,no
32343,42,administrative,married,secondary,no,8238.0,yes,yes,cellular,16,apr,5,other,no
32344,31,blue-collar,single,secondary,no,855.0,yes,no,cellular,16,apr,2,failure,no
32345,35,management,married,tertiary,no,0.0,yes,no,cellular,16,apr,0,unknown,no
32346,50,entrepreneur,married,secondary,no,854.0,no,no,cellular,16,apr,0,unknown,no
32347,40,technician,married,primary,no,644.0,yes,no,cellular,16,apr,1,failure,no
32348,38,blue-collar,divorced,secondary,no,614.0,yes,no,cellular,16,apr,1,failure,no
32349,30,administrative,single,secondary,no,818.0,yes,yes,cellular,16,apr,1,failure,no
32350,27,technician,single,secondary,no,274.0,yes,no,cellular,16,apr,0,unknown,no
